0.0,99.98200000000001,199.965,299.947,399.93,499.912,599.895,699.877,799.8589999999999,899.842,999.824,1099.807,1199.789,1299.772,1399.754,1499.737,1599.719,1699.701,1799.684,1899.6670000000001,1999.65,2099.632,2199.613,2299.596,2399.5789999999997,2499.561,2599.544,2699.526,2799.508,2899.491,2999.473,3099.4559999999997,3199.438,3299.422,3399.4040000000005,3499.385,3599.368,3699.35,3799.333,3899.316,3999.298,4099.28,4199.262,4299.245,4399.228,4499.21,4599.192,4699.175,4799.157,4899.14,4999.122,5099.104,5199.087,5299.069,5399.053000000001,5499.034000000001,5599.017,5698.999,5798.981,5898.965,5998.946,6098.929,6198.911,6298.894,6398.878000000001,6498.859,6598.840999999999,6698.8240000000005,6798.806,6898.79,6998.771,7098.754,7198.736,7298.718000000001,7398.701999999999,7498.683000000001,7598.666,7698.648,7798.63,7898.6140000000005,7998.595,8098.578,8198.56,8298.543,8398.527,8498.508,8598.49,8698.473,8798.457,8898.439,8998.42,9098.402,9198.385,9298.367,9398.351,0.0,0.0,0.0,0.0,0.0
0.0,90.891,181.78,272.671,363.559,454.449,545.339,636.2280000000001,727.118,818.008,908.898,999.7869999999999,1090.677,1181.567,1272.4569999999999,1363.348,1454.236,1545.1270000000002,1636.015,1726.905,1817.795,1908.685,1999.575,2090.466,2181.355,2272.245,2363.134,2454.024,2544.913,2635.802,2726.6940000000004,2817.5820000000003,2908.474,2999.361,3090.2529999999997,3181.14,3272.031,3362.92,3453.81,3544.699,3635.59,3726.4790000000003,3817.3709999999996,3908.258,3999.15,4090.038,4180.931,4271.817,4362.708,4453.597,4544.488,4635.376,4726.266,4817.155,4908.045,4998.935,5089.825,5180.714,5271.604,5362.495,5453.385,5544.275,5635.1630000000005,5726.056,5816.943,5907.835,5998.722,6089.613,6180.501,6271.391,6362.281,6453.170999999999,6544.06,6634.95,6725.840999999999,6816.729,6907.619000000001,6998.509,7089.4,7180.2880000000005,7271.179,7362.068,7452.9580000000005,7543.847,7634.736999999999,7725.626,7816.516,7907.406,7998.295999999999,8089.187,8180.075,8270.965,8361.855,8452.744,8543.634,0.0,0.0,0.0,0.0,0.0
0.0,83.329,166.657,249.986,333.31300000000005,416.64099999999996,499.97,583.299,666.6260000000001,749.954,833.2819999999999,916.6110000000001,999.939,1083.267,1166.597,1249.923,1333.2520000000002,1416.58,1499.908,1583.236,1666.566,1749.892,1833.22,1916.549,1999.879,2083.205,2166.533,2249.861,2333.1910000000003,2416.518,2499.846,2583.174,2666.5040000000004,2749.8309999999997,2833.159,2916.487,2999.816,3083.143,3166.4709999999995,3249.8,3333.1279999999997,3416.4559999999997,3499.785,3583.112,3666.441,3749.7690000000002,3833.097,3916.425,3999.7529999999997,4083.083,4166.41,4249.738,4333.066,4416.396,4499.723,4583.0509999999995,4666.379,4749.709,4833.035,4916.3640000000005,4999.692,5083.021,5166.348,5249.6759999999995,5333.005,5416.3330000000005,5499.661,5582.9890000000005,5666.316999999999,5749.645,5832.974,5916.302,5999.63,6082.9580000000005,6166.286999999999,6249.615,6332.943,6416.271,6499.6,6582.927,6666.255999999999,6749.584,6832.914000000001,6916.24,6999.569,7082.897,7166.226,7249.553000000001,7332.880999999999,7416.209,7499.5380000000005,7582.866,7666.194,7749.522,7832.851,0.0,0.0,0.0,0.0,0.0
0.0,76.923,153.84,230.76,307.681,384.599,461.519,538.439,615.359,692.278,769.198,846.12,923.038,999.957,1076.877,1153.797,1230.7169999999999,1307.638,1384.557,1461.476,1538.396,1615.316,1692.236,1769.155,1846.075,1922.997,1999.915,2076.835,2153.754,2230.674,2307.595,2384.514,2461.433,2538.353,2615.275,2692.1929999999998,2769.113,2846.032,2922.954,2999.8720000000003,3076.792,3153.7129999999997,3230.631,3307.551,3384.4709999999995,3461.3909999999996,3538.3109999999997,3615.23,3692.151,3769.07,3845.99,3922.9109999999996,3999.829,4076.7490000000003,4153.669,4230.589,4307.509,4384.429,4461.349,4538.269,4615.187,4692.108,4769.026,4845.946,4922.866,4999.786,5076.706,5153.625,5230.545999999999,5307.465999999999,5384.3859999999995,5461.306,5538.227,5615.145,5692.066,5768.985,5845.905,5922.8240000000005,5999.744000000001,6076.664000000001,6153.585,6230.504,6307.423000000001,6384.343000000001,6461.264,6538.184,6615.103,6692.022,6768.941999999999,6845.861999999999,6922.781999999999,6999.701,7076.621,7153.5419999999995,0.0,0.0,0.0,0.0,0.0,0.0
0.0,71.42,142.838,214.257,285.675,357.094,428.514,499.93199999999996,571.352,642.77,714.188,785.6080000000001,857.0260000000001,928.445,999.865,1071.282,1142.704,1214.12,1285.538,1356.957,1428.378,1499.796,1571.214,1642.632,1714.0510000000002,1785.47,1856.891,1928.307,1999.726,2071.145,2142.564,2213.984,2285.403,2356.82,2428.239,2499.658,2571.078,2642.495,2713.915,2785.333,2856.7509999999997,2928.171,2999.5890000000004,3071.008,3142.427,3213.845,3285.2670000000003,3356.683,3428.1020000000003,3499.52,3570.94,3642.361,3713.777,3785.196,3856.614,3928.033,3999.454,4070.8720000000003,4142.29,4213.708,4285.127,4356.5470000000005,4427.965,4499.385,4570.802,4642.221,4713.64,4785.061,4856.477,4927.898,4999.315,5070.734,5142.153,5213.571,5284.99,5356.41,5427.828,5499.2480000000005,5570.665,5642.084,5713.503000000001,5784.923000000001,5856.345,5927.759,5999.178000000001,6070.597,6142.016,6213.437,6284.853,6356.272,6427.691,6499.109,6570.529,6641.948,6713.366,0.0,0.0,0.0,0.0,0.0
0.0,66.656,133.31,199.967,266.62,333.276,399.93,466.585,533.24,599.895,666.552,733.205,799.86,866.515,933.17,999.825,1066.481,1133.135,1199.7939999999999,1266.445,1333.101,1399.755,1466.41,1533.065,1599.72,1666.375,1733.03,1799.6860000000001,1866.34,1932.995,1999.65,2066.306,2132.96,2199.616,2266.271,2332.929,2399.581,2466.236,2532.89,2599.5460000000003,2666.2009999999996,2732.855,2799.511,2866.1659999999997,2932.821,2999.4759999999997,3066.131,3132.785,3199.441,3266.0959999999995,3332.752,3399.406,3466.062,3532.717,3599.3709999999996,3666.026,3732.6809999999996,3799.336,3865.991,3932.6459999999997,3999.301,4065.9570000000003,4132.611,4199.266,4265.920999999999,4332.577,4399.231,4465.887,4532.541,4599.196,4665.853,4732.505999999999,4799.161,4865.816,4932.471,4999.126,5065.781,5132.436,5199.090999999999,5265.746,5332.401999999999,5399.056,5465.713000000001,5532.366,5599.021,5665.6759999999995,5732.331,5798.986,5865.641,5932.295999999999,5998.951,6065.606,6132.2609999999995,6198.916,6265.571,0.0,0.0,0.0,0.0,0.0
0.0,62.495,124.991,187.488,249.983,312.48,374.977,437.472,499.968,562.464,624.96,687.457,749.953,812.449,874.945,937.441,999.937,1062.434,1124.93,1187.4260000000002,1249.922,1312.418,1374.915,1437.412,1499.9070000000002,1562.405,1624.899,1687.395,1749.8929999999998,1812.388,1874.884,1937.381,1999.876,2062.3720000000003,2124.868,2187.365,2249.861,2312.357,2374.853,2437.349,2499.845,2562.342,2624.8379999999997,2687.3340000000003,2749.83,2812.327,2874.822,2937.32,2999.815,3062.3109999999997,3124.809,3187.303,3249.7990000000004,3312.297,3374.792,3437.288,3499.785,3562.28,3624.776,3687.2729999999997,3749.7690000000002,3812.265,3874.761,3937.257,3999.7540000000004,4062.25,4124.746,4187.242,4249.738,4312.235,4374.731,4437.227,4499.726,4562.22,4624.717000000001,4687.213,4749.708,4812.204000000001,4874.702,4937.196,4999.692,5062.19,5124.685,5187.181,5249.677,5312.173000000001,5374.669,5437.165,5499.661999999999,5562.159000000001,5624.656,5687.15,5749.647,5812.143,5874.639,0.0,0.0,0.0,0.0,0.0
0.0,58.81,117.62100000000001,176.43,235.245,294.05,352.86,411.67,470.48,529.29,588.099,646.911,705.7189999999999,764.529,823.3389999999999,882.1489999999999,940.959,999.7689999999999,1058.58,1117.389,1176.198,1235.01,1293.818,1352.628,1411.4379999999999,1470.2479999999998,1529.058,1587.87,1646.6779999999999,1705.4879999999998,1764.2979999999998,1823.108,1881.918,1940.7279999999998,1999.539,2058.347,2117.159,2175.967,2234.777,2293.587,2352.397,2411.2070000000003,2470.0170000000003,2528.828,2587.637,2646.447,2705.257,2764.066,2822.8759999999997,2881.6859999999997,2940.4970000000003,2999.3059999999996,3058.118,3116.926,3175.736,3234.546,3293.3559999999998,3352.1659999999997,3410.9759999999997,3469.7870000000003,3528.595,3587.407,3646.215,3705.025,3763.835,3822.645,3881.455,3940.265,3999.0759999999996,4057.888,4116.695,4175.505,4234.315,4293.124,4351.935,4410.745,4469.554,4528.3679999999995,4587.174,4645.984,4704.794,4763.604,4822.414000000001,4881.224,4940.035,4998.843,5057.655,5116.463,5175.273,5234.083,5292.893,5351.703,5410.513000000001,5469.3240000000005,0.0,0.0,0.0,0.0,0.0,0.0
0.0,55.537,111.07600000000001,166.61599999999999,222.155,277.695,333.235,388.774,444.315,499.853,555.393,610.932,666.472,722.0110000000001,777.551,833.091,888.63,944.17,999.709,1055.249,1110.789,1166.33,1221.867,1277.407,1332.9460000000001,1388.486,1444.027,1499.565,1555.105,1610.644,1666.185,1721.723,1777.263,1832.8020000000001,1888.342,1943.882,1999.422,2054.962,2110.501,2166.041,2221.5789999999997,2277.12,2332.659,2388.198,2443.738,2499.277,2554.817,2610.356,2665.8979999999997,2721.435,2776.975,2832.514,2888.054,2943.594,2999.136,3054.675,3110.212,3165.752,3221.2909999999997,3276.8320000000003,3332.3709999999996,3387.91,3443.45,3498.989,3554.5290000000005,3610.0679999999998,3665.6079999999997,3721.1479999999997,3776.687,3832.2270000000003,3887.77,3943.308,3998.845,4054.385,4109.925,4165.464,4221.004,4276.545,4332.083,4387.622,4443.162,4498.7029999999995,4554.241,4609.78,4665.32,4720.861,4776.4,4831.939,4887.479,4943.018,4998.558,5054.097,5109.64,5165.177,5220.715999999999,0.0,0.0,0.0,0.0,0.0
0.0,52.629,105.257,157.885,210.513,263.142,315.77,368.401,421.029,473.655,526.284,578.9119999999999,631.5409999999999,684.169,736.797,789.429,842.054,894.682,947.311,999.941,1052.568,1105.1960000000001,1157.8239999999998,1210.454,1263.0810000000001,1315.7089999999998,1368.338,1420.9660000000001,1473.594,1526.223,1578.852,1631.479,1684.109,1736.736,1789.366,1841.993,1894.621,1947.25,1999.878,2052.506,2105.136,2157.765,2210.391,2263.02,2315.6479999999997,2368.278,2420.905,2473.533,2526.163,2578.79,2631.4179999999997,2684.047,2736.675,2789.304,2841.9320000000002,2894.56,2947.191,2999.8190000000004,3052.445,3105.074,3157.703,3210.33,3262.9590000000003,3315.587,3368.216,3420.845,3473.472,3526.1020000000003,3578.7290000000003,3631.357,3683.986,3736.615,3789.243,3841.8709999999996,3894.4990000000003,3947.1279999999997,3999.758,4052.384,4105.014,4157.641,4210.269,4262.898,4315.527,4368.154,4420.784000000001,4473.411,4526.04,4578.668,4631.295999999999,4683.925,4736.553,4789.182,4841.81,4894.44,0.0,0.0,0.0,0.0,0.0,0.0
